EID,FORTARGET,PROB
232083,0,0.3696
232422,0,0.3441
232483,0,0.3671
232530,0,0.3793
232857,0,0.3566
232876,0,0.3567
232892,0,0.4087
233442,0,0.3813
233530,0,0.3664
233643,0,0.3707
233893,0,0.3924
234101,0,0.3695
234289,0,0.3724
234418,0,0.3841
234473,0,0.3742
234595,0,0.3824
234707,0,0.4089
234867,0,0.3709
234888,0,0.3549
235034,0,0.4376
235165,0,0.3847
235306,0,0.3458
235606,0,0.3666
235762,0,0.3986
235810,0,0.4064
235847,0,0.4014
236089,0,0.3692
236378,0,0.3622
236538,0,0.4101
236616,0,0.4086
236635,0,0.3676
236759,0,0.3429
236901,0,0.3385
237074,0,0.3693
237085,0,0.369
237519,0,0.4064
237551,0,0.3617
237592,0,0.3677
238150,0,0.397
238197,0,0.3637
238295,0,0.3709
238313,0,0.3716
238917,0,0.3724
239059,0,0.3778
239215,0,0.3749
239541,0,0.3559
239660,0,0.4273
239852,0,0.3455
240149,0,0.3896
240612,0,0.4273
240624,0,0.3705
241012,0,0.3676
241385,0,0.3831
241710,0,0.4192
241855,0,0.3619
241866,0,0.3643
241872,0,0.3695
242087,0,0.3475
242137,0,0.3341
242235,0,0.3765
242295,0,0.4679
242363,0,0.3447
242394,0,0.4033
242656,0,0.397
243157,0,0.4171
243387,0,0.3824
243511,0,0.3678
243550,0,0.367
243833,0,0.3803
243837,0,0.4011
244159,0,0.3541
244723,0,0.3931
244727,0,0.3699
244775,0,0.3676
244877,0,0.3827
245595,0,0.3559
245942,0,0.3559
246188,0,0.3739
246248,0,0.364
246362,0,0.3581
246498,0,0.3435
246538,0,0.405
246776,0,0.3711
246818,0,0.3668
247183,0,0.3447
247564,0,0.3611
247589,0,0.4018
247601,0,0.3798
247808,0,0.3831
247850,0,0.3965
248153,0,0.3653
248552,0,0.3413
248680,0,0.4489
248777,0,0.3997
249092,0,0.3732
249120,0,0.3749
249348,0,0.3659
249635,0,0.3636
249647,0,0.3689
249657,0,0.3935
249773,0,0.3683
250298,0,0.4087
250301,0,0.3735
250372,0,0.3856
250694,0,0.3725
250721,0,0.3747
250993,0,0.3778
251067,0,0.3699
251400,0,0.3616
251690,0,0.376
251787,0,0.3594
251875,0,0.3316
251953,0,0.3631
252228,0,0.3648
252509,0,0.3725
253105,0,0.3602
253642,0,0.3742
254186,0,0.3678
254411,0,0.402
254806,0,0.367
254817,0,0.3696
255170,0,0.3908
255320,0,0.3672
255646,0,0.3511
255771,0,0.3752
256231,0,0.3625
256328,0,0.356
256455,0,0.3742
256620,0,0.3745
256640,0,0.3632
257365,0,0.3824
257481,0,0.3432
257737,0,0.3365
258195,0,0.3432
258199,0,0.383
258518,0,0.376
258577,0,0.3844
258638,0,0.3483
258905,0,0.3628
258985,0,0.4113
259171,0,0.3986
259232,0,0.3694
259676,0,0.4166
259976,0,0.3375
260224,0,0.3852
260617,0,0.3665
260669,0,0.3676
260739,0,0.3733
260757,0,0.3698
260992,0,0.3942
261651,0,0.3669
261825,0,0.3627
261866,0,0.3918
262352,0,0.3747
262388,0,0.3471
262862,0,0.4026
263240,0,0.3627
263698,0,0.369
263889,0,0.3425
264140,0,0.3592
264627,0,0.4018
264917,0,0.3446
265084,0,0.3511
265205,0,0.3486
265263,0,0.3574
265548,0,0.3658
265597,0,0.387
265827,0,0.3769
266075,0,0.3803
266290,0,0.3423
266376,0,0.365
266389,0,0.3475
266458,0,0.3639
266517,0,0.3713
266701,0,0.3742
267072,0,0.3826
267229,0,0.3586
267580,0,0.3652
267811,0,0.3763
267931,0,0.3757
267992,0,0.3739
268029,0,0.3624
268147,0,0.3749
268467,0,0.4033
268502,0,0.3672
268640,0,0.3729
268678,0,0.369
268863,0,0.3756
268936,0,0.3976
268948,0,0.3733
269129,0,0.4054
269190,0,0.3791
269429,0,0.4083
269543,0,0.4111
269554,0,0.3742
269613,0,0.356
269794,0,0.4008
269992,0,0.3709
270052,0,0.4087
270084,0,0.3676
270265,0,0.3589
270294,0,0.39
270601,0,0.3458
270648,0,0.3702
270741,0,0.3676
270767,0,0.3652
271006,0,0.3737
271083,0,0.3697
271902,0,0.4301
272433,0,0.3959
272461,0,0.3432
272929,0,0.3672
272945,0,0.3493
273116,0,0.3749
273189,0,0.3444
273340,0,0.4192
273378,0,0.363
273419,0,0.3634
273502,0,0.3831
273507,0,0.3632
273556,0,0.405
273917,0,0.4143
273933,0,0.3749
273972,0,0.3607
274104,0,0.3843
274406,0,0.3993
274504,0,0.3722
274559,0,0.369
274755,0,0.4153
274831,0,0.3653
274936,0,0.3417
275364,0,0.3904
275744,0,0.3798
275904,0,0.3749
275942,0,0.347
276039,0,0.3589
276308,0,0.3742
276460,0,0.4054
276538,0,0.3745
276694,0,0.3931
276883,0,0.3848
277089,0,0.367
277145,0,0.3376
277224,0,0.3737
277226,0,0.3976
277438,0,0.3836
277452,0,0.357
277849,0,0.3943
277897,0,0.376
277915,0,0.3742
278026,0,0.3791
278327,0,0.367
278697,0,0.3741
278747,0,0.3416
278858,0,0.3568
279270,0,0.385
279272,0,0.3701
279413,0,0.3628
279418,0,0.3649
279512,0,0.4018
279881,0,0.3877
279932,0,0.3713
279993,0,0.346
279995,0,0.3685
280090,0,0.3742
280175,0,0.3674
280187,0,0.3729
280396,0,0.3645
280413,0,0.4042
280848,0,0.4003
280964,0,0.4146
281184,0,0.3819
281331,0,0.3678
281376,0,0.3678
281526,0,0.3665
281788,0,0.3965
282004,0,0.4652
282328,0,0.3693
282448,0,0.3745
282529,0,0.3729
282754,0,0.3743
282757,0,0.3646
282773,0,0.3443
282967,0,0.3953
283134,0,0.3527
283184,0,0.3431
283308,0,0.355
283545,0,0.3803
283772,0,0.37
283986,0,0.3729
284003,0,0.3675
284029,0,0.4135
284049,0,0.36
284050,0,0.3336
284099,0,0.3642
284509,0,0.3746
284597,0,0.3782
284656,0,0.3639
284708,0,0.372
284857,0,0.3827
284899,0,0.3852
285217,0,0.412
285249,0,0.37
285538,0,0.3695
285679,0,0.3803
285815,0,0.4143
286144,0,0.3351
286719,0,0.3657
286743,0,0.4052
286766,0,0.3585
286897,0,0.3675
287006,0,0.412
287020,0,0.3652
287457,0,0.3784
287782,0,0.3838
287989,0,0.4018
288003,0,0.3611
288080,0,0.3742
288118,0,0.4137
288180,0,0.388
288251,0,0.3722
288348,0,0.3742
288562,0,0.3749
288968,0,0.3756
288969,0,0.3668
289159,0,0.3922
289295,0,0.3997
289422,0,0.3824
289571,0,0.3621
289751,0,0.3751
289952,0,0.39
290180,0,0.3641
290268,0,0.374
290607,0,0.3582
290636,0,0.4064
290750,0,0.3792
290797,0,0.3693
291419,0,0.3576
292265,0,0.418
292336,0,0.3675
292352,0,0.3632
292398,0,0.4192
292460,0,0.3741
292540,0,0.3646
292838,0,0.3792
293021,0,0.4087
293118,0,0.3751
293148,0,0.3659
293205,0,0.3403
293423,0,0.3824
293428,0,0.344
293488,0,0.383
293532,0,0.3828
293658,0,0.3851
293841,0,0.429
294091,0,0.3736
294511,0,0.3699
294514,0,0.3809
294822,0,0.3798
294958,0,0.429
295089,0,0.3674
295503,0,0.3709
295676,0,0.372
295900,0,0.3853
295979,0,0.3935
296113,0,0.4689
296394,0,0.429
296595,0,0.4036
296882,0,0.429
296974,0,0.4089
297025,0,0.3715
297102,0,0.3691
297219,0,0.3831
297327,0,0.374
297640,0,0.3986
297754,0,0.4143
298569,0,0.3824
298701,0,0.3909
298808,0,0.3677
298979,0,0.3493
299333,0,0.3854
299752,0,0.4011
299931,0,0.3676
299995,0,0.3828
300017,0,0.3571
300035,0,0.3634
300132,0,0.3951
300574,0,0.3831
300617,0,0.4101
300626,0,0.3813
300988,0,0.3819
301197,0,0.3661
301383,0,0.4018
301510,0,0.3824
301637,0,0.3693
301707,0,0.4099
301842,0,0.3798
301922,0,0.3755
302198,0,0.3741
302255,0,0.371
302334,0,0.3661
302633,0,0.4548
302705,0,0.3678
302926,0,0.3984
302943,0,0.3856
303021,0,0.3649
303102,0,0.3818
303195,0,0.3742
303693,0,0.3627
303851,0,0.3826
303938,0,0.3722
304160,0,0.4273
304495,0,0.3541
304560,0,0.3699
304795,0,0.3666
305036,0,0.3532
305139,0,0.3738
305167,0,0.3704
305201,0,0.3794
305224,0,0.4273
305312,0,0.3639
305385,0,0.4152
305535,0,0.3686
305652,0,0.3602
305914,0,0.3705
306044,0,0.3678
307469,0,0.3824
307563,0,0.4188
308022,0,0.3344
308294,0,0.4265
308580,0,0.347
308675,0,0.3879
308878,0,0.3374
309197,0,0.3752
309410,0,0.3671
309897,0,0.3678
310006,0,0.3646
310178,0,0.429
310187,0,0.4022
310444,0,0.418
310487,0,0.3623
310637,0,0.3375
310723,0,0.4018
310823,0,0.4171
310914,0,0.3643
311302,0,0.3627
311329,0,0.3668
311433,0,0.3654
311593,0,0.3637
311746,0,0.3756
312458,0,0.3745
312578,0,0.383
312649,0,0.3831
312868,0,0.373
312983,0,0.3695
313098,0,0.3618
313154,0,0.4045
313184,0,0.4068
313194,0,0.3713
313202,0,0.3913
313237,0,0.3443
313318,0,0.3824
313328,0,0.3738
313553,0,0.3787
313630,0,0.405
313647,0,0.3782
313979,0,0.4124
314021,0,0.3666
314162,0,0.3699
314245,0,0.3728
314256,0,0.383
314499,0,0.3676
314627,0,0.412
314981,0,0.3831
315330,0,0.3507
315342,0,0.3642
315351,0,0.3775
315753,0,0.3851
315956,0,0.397
315958,0,0.3756
316003,0,0.3749
316016,0,0.3829
316036,0,0.3954
316057,0,0.3824
316126,0,0.3833
316207,0,0.3591
316284,0,0.3695
316329,0,0.3608
316586,0,0.405
317065,0,0.3637
317342,0,0.3646
317368,0,0.39
317573,0,0.3827
317668,0,0.397
317753,0,0.3455
317918,0,0.3762
317935,0,0.3695
318033,0,0.4689
318170,0,0.4652
318498,0,0.3644
318987,0,0.3678
319052,0,0.4053
319306,0,0.3473
319323,0,0.3752
319395,0,0.416
319499,0,0.3976
320016,0,0.371
320142,0,0.3677
320207,0,0.3747
320465,0,0.429
320567,0,0.4012
320893,0,0.3632
320931,0,0.3824
320976,0,0.3696
321014,0,0.3695
321307,0,0.367
321331,0,0.3737
321460,0,0.4045
321786,0,0.3461
321879,0,0.3778
321985,0,0.367
322068,0,0.373
322249,0,0.3746
322282,0,0.3754
322444,0,0.4292
322597,0,0.3366
322636,0,0.4171
322682,0,0.3779
322710,0,0.3915
322767,0,0.3824
323007,0,0.3824
323019,0,0.405
323931,0,0.3801
324055,0,0.3765
324104,0,0.3621
324171,0,0.3765
324185,0,0.3661
324226,0,0.361
324295,0,0.4099
324311,0,0.3762
324500,0,0.4064
324626,0,0.3874
324669,0,0.369
324692,0,0.3672
324847,0,0.3651
324851,0,0.3658
325300,0,0.3468
325329,0,0.3639
325352,0,0.4022
325428,0,0.372
325556,0,0.3652
325657,0,0.3891
325665,0,0.3762
325673,0,0.3591
326143,0,0.3851
326422,0,0.3633
326563,0,0.3705
326647,0,0.3432
327047,0,0.3904
327232,0,0.3838
327360,0,0.3461
327607,0,0.3639
327640,0,0.3992
327794,0,0.4131
327867,0,0.4273
327936,0,0.3709
328273,0,0.3807
328276,0,0.3778
328420,0,0.3537
328701,0,0.3632
328759,0,0.37
329080,0,0.3806
329336,0,0.412
329607,0,0.3809
329891,0,0.3799
330031,0,0.384
330177,0,0.3828
330206,0,0.4033
330318,0,0.3619
330753,0,0.3705
330782,0,0.3704
331225,0,0.4064
331624,0,0.4192
332134,0,0.3649
332394,0,0.3951
332445,0,0.3654
332589,0,0.3401
333075,0,0.3757
333278,0,0.3738
333325,0,0.3709
333347,0,0.3476
333727,0,0.3791
333794,0,0.3702
333863,0,0.3726
334207,0,0.4689
334217,0,0.4052
334467,0,0.3791
334753,0,0.3824
335059,0,0.3715
335166,0,0.3716
335252,0,0.4045
335301,0,0.3597
335513,0,0.383
335647,0,0.3616
335955,0,0.3844
336061,0,0.3697
336119,0,0.3673
336148,0,0.363
336676,0,0.3942
336804,0,0.4689
336902,0,0.3672
337009,0,0.3469
337024,0,0.3598
337076,0,0.39
337351,0,0.3828
337486,0,0.3348
337574,0,0.3917
337618,0,0.3764
337981,0,0.3973
338453,0,0.3621
338512,0,0.3621
338709,0,0.357
338898,0,0.37
339288,0,0.3617
339580,0,0.3531
340076,0,0.3873
340134,0,0.3703
340181,0,0.3764
340216,0,0.354
340225,0,0.4017
340407,0,0.3455
340602,0,0.347
340632,0,0.3485
340683,0,0.3766
340736,0,0.3782
341022,0,0.3435
341232,0,0.3986
341411,0,0.3832
341430,0,0.388
341647,0,0.4689
341775,0,0.3695
341786,0,0.4133
341966,0,0.3705
342340,0,0.3954
342536,0,0.4022
342590,0,0.3857
342720,0,0.3438
342871,0,0.373
342967,0,0.3746
343248,0,0.3824
343522,0,0.429
343799,0,0.3709
343859,0,0.3666
343997,0,0.3725
344676,0,0.3857
344773,0,0.3796
345084,0,0.361
345250,0,0.3751
345326,0,0.3606
345360,0,0.3618
345571,0,0.3824
345598,0,0.3643
345781,0,0.3654
346138,0,0.3453
346156,0,0.3437
346365,0,0.364
346949,0,0.3566
347004,0,0.383
347227,0,0.3646
347432,0,0.3406
347646,0,0.3427
347808,0,0.3846
347955,0,0.3939
347961,0,0.4018
348095,0,0.3752
348170,0,0.3707
348303,0,0.3824
348500,0,0.3591
348931,0,0.3836
348993,0,0.3693
349188,0,0.3749
349237,0,0.368
349500,0,0.4652
349564,0,0.3496
349579,0,0.412
349629,0,0.398
349974,0,0.3819
350123,0,0.3699
350139,0,0.3737
350491,0,0.4171
350614,0,0.3447
350988,0,0.3714
351164,0,0.3813
351177,0,0.4098
351438,0,0.3659
351485,0,0.3876
351658,0,0.3478
352068,0,0.3875
352256,0,0.3827
352381,0,0.3778
352480,0,0.3791
352485,0,0.3391
352563,0,0.3687
352690,0,0.4027
352799,0,0.3697
353449,0,0.3333
353505,0,0.3973
353626,0,0.3455
353821,0,0.4273
354329,0,0.3693
354367,0,0.3836
354425,0,0.3443
354493,0,0.3666
354678,0,0.3347
354732,0,0.3678
354754,0,0.3332
354865,0,0.4121
355136,0,0.3676
355372,0,0.4171
355384,0,0.3738
356022,0,0.3678
356634,0,0.4142
356998,0,0.3413
357172,0,0.3627
357233,0,0.3728
357917,0,0.4045
358087,0,0.3734
358323,0,0.4652
358456,0,0.3942
358494,0,0.4642
358583,0,0.3884
358635,0,0.3658
358673,0,0.4652
358730,0,0.3413
358741,0,0.4018
358853,0,0.4029
359155,0,0.3824
359168,0,0.3682
359319,0,0.3651
359359,0,0.3409
359516,0,0.3711
359590,0,0.413
359853,0,0.363
360066,0,0.4318
360410,0,0.4143
360429,0,0.3477
360489,0,0.3635
360522,0,0.3691
360827,0,0.366
360864,0,0.3691
361254,0,0.3696
361319,0,0.3353
361750,0,0.3634
361793,0,0.3628
361813,0,0.4132
361958,0,0.3763
362395,0,0.3827
362484,0,0.3671
362519,0,0.3742
362797,0,0.3836
362946,0,0.4188
363093,0,0.3632
363202,0,0.3763
363211,0,0.3574
363479,0,0.3641
363545,0,0.3813
363562,0,0.3833
363602,0,0.3622
363629,0,0.3784
363639,0,0.3713
363649,0,0.418
363742,0,0.3502
364475,0,0.367
364733,0,0.404
364764,0,0.3603
364902,0,0.3794
365370,0,0.3841
365504,0,0.3696
365563,0,0.3611
365800,0,0.3616
365944,0,0.3733
366180,0,0.3738
366244,0,0.3657
367040,0,0.3832
367304,0,0.3753
367336,0,0.388
367439,0,0.3791
367604,0,0.363
367612,0,0.3824
367679,0,0.3742
367759,0,0.4072
367775,0,0.399
367864,0,0.4064
368302,0,0.3676
368379,0,0.3962
368470,0,0.3688
368738,0,0.3598
368796,0,0.3824
368892,0,0.3691
368901,0,0.3633
369386,0,0.3791
369508,0,0.3828
369947,0,0.364
370187,0,0.3576
370409,0,0.3773
371105,0,0.3333
371484,0,0.3335
371689,0,0.3664
371884,0,0.3679
371960,0,0.368
371965,0,0.4282
372310,0,0.3742
372409,0,0.3627
372431,0,0.3948
372659,0,0.3763
372788,0,0.3566
372939,0,0.3618
373082,0,0.3511
373278,0,0.4322
373459,0,0.3771
373504,0,0.3954
373565,0,0.355
373885,0,0.4064
374237,0,0.3529
374579,0,0.3672
374590,0,0.3982
374631,0,0.3569
375093,0,0.3678
375537,0,0.375
375720,0,0.3679
376004,0,0.3538
376141,0,0.4018
376152,0,0.3678
376224,0,0.357
376240,0,0.3715
376403,0,0.3557
376767,0,0.4148
376994,0,0.3619
377094,0,0.4171
377488,0,0.3753
377552,0,0.3755
377924,0,0.3721
378018,0,0.3407
378440,0,0.4042
378836,0,0.3692
378976,0,0.3694
378989,0,0.3443
378991,0,0.3691
379131,0,0.3426
379227,0,0.363
379332,0,0.388
379368,0,0.3783
379680,0,0.3836
379687,0,0.3924
379832,0,0.369
380332,0,0.3593
380372,0,0.3791
381330,0,0.3725
381654,0,0.3643
381705,0,0.4619
381891,0,0.373
381932,0,0.3741
382073,0,0.3632
382138,0,0.3831
382615,0,0.3454
382926,0,0.3446
383189,0,0.3646
383640,0,0.3742
383676,0,0.3632
383832,0,0.3722
383951,0,0.3882
384007,0,0.3759
384258,0,0.3707
384271,0,0.344
384311,0,0.4042
384374,0,0.3384
384573,0,0.4273
384605,0,0.415
385176,0,0.3749
385307,0,0.3642
385564,0,0.3749
385801,0,0.3986
385835,0,0.4018
386145,0,0.3453
386220,0,0.3727
386319,0,0.383
386372,0,0.3675
386388,0,0.3959
386925,0,0.357
387070,0,0.3538
387118,0,0.4018
387539,0,0.3706
387756,0,0.3778
387810,0,0.3716
387833,0,0.3856
388029,0,0.3676
388175,0,0.3824
388287,0,0.3824
388492,0,0.3403
388494,0,0.3675
388562,0,0.3747
388848,0,0.3657
388997,0,0.3672
389191,0,0.4033
389288,0,0.3617
389392,0,0.3661
389506,0,0.3443
389523,0,0.3652
389542,0,0.3691
390150,0,0.3962
390289,0,0.3416
390554,0,0.3762
390679,0,0.3478
390752,0,0.3467
390834,0,0.3623
390846,0,0.3765
390983,0,0.4273
391393,0,0.3697
391475,0,0.3652
391477,0,0.3453
392016,0,0.3672
392112,0,0.3652
392406,0,0.3832
392431,0,0.3904
392514,0,0.3641
392718,0,0.3824
392777,0,0.3674
393548,0,0.3649
393660,0,0.3673
393723,0,0.3833
393885,0,0.3771
394099,0,0.3887
394195,0,0.4001
394208,0,0.3618
394266,0,0.3782
394394,0,0.3997
394441,0,0.3666
394879,0,0.3417
395185,0,0.4029
395298,0,0.4008
395729,0,0.4181
396148,0,0.3643
396207,0,0.3709
396231,0,0.3685
396456,0,0.3808
396480,0,0.3475
396798,0,0.3456
396828,0,0.3956
397014,0,0.3719
397561,0,0.3581
397746,0,0.4559
397779,0,0.3388
397894,0,0.3807
397940,0,0.3607
398385,0,0.3486
398456,0,0.3962
398577,0,0.3778
398685,0,0.3824
398892,0,0.3447
398970,0,0.3749
399435,0,0.3703
399612,0,0.3791
399827,0,0.4029
399861,0,0.3605
399912,0,0.3475
399940,0,0.3445
399949,0,0.4273
400072,0,0.4148
400098,0,0.3759
400245,0,0.4074
400519,0,0.3676
400643,0,0.4171
400825,0,0.4301
400974,0,0.4171
401059,0,0.3633
401060,0,0.3624
401092,0,0.3657
401142,0,0.4689
401165,0,0.3431
401352,0,0.3438
401609,0,0.3707
401660,0,0.3554
401704,0,0.3759
401726,0,0.3556
401926,0,0.3503
401966,0,0.4138
402077,0,0.3431
402642,0,0.3343
402768,0,0.4135
402795,0,0.3563
402957,0,0.3984
403097,0,0.39
403158,0,0.3425
403401,0,0.4099
403644,0,0.3749
403783,0,0.36
403866,0,0.3691
403876,0,0.3661
403973,0,0.3475
403983,0,0.4004
404203,0,0.3563
404412,0,0.3746
404416,0,0.4018
404417,0,0.3569
404568,0,0.3706
404630,0,0.3695
404954,0,0.3688
405068,0,0.3757
405212,0,0.3585
405288,0,0.3615
405291,0,0.363
405425,0,0.3666
405509,0,0.3422
405993,0,0.3681
406180,0,0.3787
406701,0,0.3691
406711,0,0.3618
406937,0,0.3503
407292,0,0.3691
407722,0,0.3474
407773,0,0.3438
407868,0,0.3722
407955,0,0.3656
408281,0,0.3718
408318,0,0.3606
408444,0,0.3609
408585,0,0.3828
408620,0,0.378
408674,0,0.39
408678,0,0.3596
408793,0,0.38
408835,0,0.4064
409161,0,0.363
409386,0,0.3742
409527,0,0.3549
409536,0,0.3669
409569,0,0.3768
409742,0,0.4144
409756,0,0.3441
409830,0,0.4322
410123,0,0.3791
410124,0,0.3809
410540,0,0.4008
410550,0,0.418
410606,0,0.4018
410978,0,0.3741
411147,0,0.387
411243,0,0.3822
411459,0,0.3729
411468,0,0.412
411597,0,0.3632
411944,0,0.4026
411966,0,0.4137
411998,0,0.3668
412707,0,0.3531
412759,0,0.3633
412771,0,0.3574
413001,0,0.3637
413119,0,0.366
413387,0,0.3434
413419,0,0.3718
413971,0,0.3643
414060,0,0.3545
414159,0,0.4174
414247,0,0.4087
414270,0,0.345
414338,0,0.363
414350,0,0.3659
414534,0,0.3482
414572,0,0.4524
414608,0,0.3687
415115,0,0.4053
415231,0,0.3687
415325,0,0.3634
415414,0,0.3791
415427,0,0.3694
416065,0,0.3676
416084,0,0.3611
416113,0,0.3414
416186,0,0.3588
416541,0,0.3833
416755,0,0.3647
416824,0,0.3765
416983,0,0.3607
417044,0,0.4018
417243,0,0.4162
417355,0,0.3825
417383,0,0.3725
417490,0,0.3585
417591,0,0.3676
418359,0,0.3742
418528,0,0.3621
418533,0,0.3472
418677,0,0.3673
418737,0,0.3559
418779,0,0.3836
419073,0,0.3443
419296,0,0.3836
419453,0,0.4318
419491,0,0.366
419551,0,0.3848
419578,0,0.3687
419680,0,0.4089
419689,0,0.3621
420017,0,0.3671
420135,0,0.3678
420265,0,0.4045
420455,0,0.3437
420663,0,0.4032
420814,0,0.3606
421039,0,0.3754
421598,0,0.3694
421688,0,0.4143
421817,0,0.3531
421924,0,0.3396
421996,0,0.3667
422069,0,0.4122
422256,0,0.3771
422360,0,0.3677
422494,0,0.3737
422576,0,0.41
422860,0,0.3939
422899,0,0.3725
423078,0,0.4022
423085,0,0.3725
423172,0,0.3791
423792,0,0.3567
423877,0,0.3749
424058,0,0.405
424900,0,0.3631
424908,0,0.3813
425037,0,0.3842
425093,0,0.4689
425431,0,0.3699
425558,0,0.3542
425575,0,0.3621
425583,0,0.3605
425623,0,0.4042
426319,0,0.3703
426333,0,0.3695
426720,0,0.3435
426748,0,0.3454
427257,0,0.3751
427414,0,0.3629
427452,0,0.3702
427741,0,0.3632
427830,0,0.342
427925,0,0.3687
428123,0,0.4679
428177,0,0.4064
428187,0,0.3427
428270,0,0.3693
428511,0,0.3575
428718,0,0.3511
428742,0,0.3604
428874,0,0.3577
428936,0,0.3431
429022,0,0.3773
429340,0,0.4171
429420,0,0.4018
429484,0,0.3342
429880,0,0.344
430118,0,0.3697
430314,0,0.3572
430481,0,0.3665
430921,0,0.4689
430969,0,0.4322
431309,0,0.3578
431319,0,0.3426
431365,0,0.4153
431424,0,0.3757
431428,0,0.3611
431438,0,0.3436
431530,0,0.3713
431620,0,0.3778
431649,0,0.4096
431695,0,0.429
431731,0,0.3461
431828,0,0.37
432198,0,0.363
432458,0,0.3646
432517,0,0.3503
433063,0,0.3739
433204,0,0.3698
433351,0,0.3461
433473,0,0.3832
433508,0,0.4142
433572,0,0.4121
433675,0,0.4042
433937,0,0.3858
433960,0,0.4064
434180,0,0.3622
434203,0,0.3705
434452,0,0.3725
434733,0,0.3678
434975,0,0.3682
435094,0,0.3695
435433,0,0.3616
435611,0,0.3464
435614,0,0.3761
435708,0,0.3554
435740,0,0.361
435816,0,0.361
435951,0,0.4142
436158,0,0.3447
436264,0,0.3653
436371,0,0.3924
436397,0,0.3702
436480,0,0.3581
436554,0,0.3558
436637,0,0.3441
436671,0,0.3602
436889,0,0.3765
436971,0,0.3716
437171,0,0.3791
437269,0,0.3928
437271,0,0.3472
437450,0,0.3339
437544,0,0.3986
437644,0,0.3675
437661,0,0.3823
437685,0,0.3695
437762,0,0.3693
438111,0,0.3337
438321,0,0.3809
438337,0,0.3704
438640,0,0.3525
438779,0,0.4143
439023,0,0.3824
439072,0,0.4033
439368,0,0.3608
439473,0,0.3695
439696,0,0.3601
439939,0,0.3539
440175,0,0.3749
440379,0,0.3819
440568,0,0.3713
440805,0,0.3699
440896,0,0.373
441037,0,0.3761
441674,0,0.397
441945,0,0.3678
442095,0,0.3787
442115,0,0.367
442161,0,0.3713
442211,0,0.3785
442242,0,0.3696
442433,0,0.3475
442507,0,0.3625
442544,0,0.4273
442698,0,0.3884
443040,0,0.371
443164,0,0.3621
443262,0,0.4642
443709,0,0.3924
443852,0,0.4033
443874,0,0.3742
443915,0,0.363
443941,0,0.3406
443987,0,0.3986
444049,0,0.3678
444122,0,0.3689
444184,0,0.3824
444322,0,0.3685
444423,0,0.4153
444586,0,0.3672
444664,0,0.3613
444717,0,0.3589
444806,0,0.4192
445370,0,0.3574
445454,0,0.3834
445467,0,0.4045
445571,0,0.3995
445601,0,0.3775
445917,0,0.3794
445918,0,0.3954
446645,0,0.3919
446676,0,0.3632
446709,0,0.3477
447222,0,0.3754
447661,0,0.3971
447806,0,0.3478
448193,0,0.3635
448387,0,0.3635
448541,0,0.3619
448552,0,0.3803
448660,0,0.3694
448789,0,0.363
448884,0,0.3851
448975,0,0.3809
448976,0,0.4689
449062,0,0.3666
449111,0,0.3622
449593,0,0.3469
449740,0,0.4153
449859,0,0.3846
449876,0,0.3616
449912,0,0.3803
450048,0,0.3445
450387,0,0.4135
450561,0,0.3709
450851,0,0.3678
450900,0,0.4142
451110,0,0.3712
451290,0,0.4044
451380,0,0.3719
451586,0,0.3691
451792,0,0.3653
451898,0,0.3701
452362,0,0.3747
452373,0,0.367
452561,0,0.4042
452629,0,0.342
452746,0,0.4072
452806,0,0.3761
452862,0,0.3786
452979,0,0.4064
453088,0,0.3486
453202,0,0.3703
453299,0,0.3393
453335,0,0.3677
453428,0,0.371
453711,0,0.4018
453742,0,0.429
453850,0,0.3511
453930,0,0.3973
454399,0,0.3962
454425,0,0.3757
454452,0,0.4171
454514,0,0.3494
454701,0,0.4045
455111,0,0.4273
455173,0,0.3931
455605,0,0.3751
455711,0,0.3973
455749,0,0.3475
455829,0,0.3791
455868,0,0.388
455982,0,0.383
456309,0,0.3618
456546,0,0.3428
456579,0,0.3822
456682,0,0.3702
456778,0,0.3852
456811,0,0.3672
456896,0,0.3738
456931,0,0.4045
457158,0,0.3594
457232,0,0.3325
457481,0,0.3782
457533,0,0.3511
457664,0,0.361
457697,0,0.3703
457909,0,0.3637
457924,0,0.3957
458079,0,0.3749
458239,0,0.4045
458263,0,0.3429
458306,0,0.4042
458377,0,0.3832
458406,0,0.4064
458484,0,0.397
458595,0,0.3836
458916,0,0.3676
458927,0,0.3595
459101,0,0.3893
459930,0,0.3523
460019,0,0.3675
460171,0,0.3694
460516,0,0.4087
460927,0,0.4689
461457,0,0.3733
461503,0,0.3926
461553,0,0.3737
461620,0,0.4265
461847,0,0.3678
462086,0,0.3742
462131,0,0.3517
462156,0,0.3807
462163,0,0.3361
462253,0,0.362
462270,0,0.3877
462669,0,0.343
462723,0,0.3478
462792,0,0.4064
462839,0,0.3668
462977,0,0.373
462980,0,0.4301
463131,0,0.3839
463393,0,0.3686
463504,0,0.3757
463589,0,0.393
463711,0,0.4022
463816,0,0.3556
463920,0,0.402
464036,0,0.3677
464229,0,0.3722
464301,0,0.3424
464337,0,0.4018
464377,0,0.3848
464697,0,0.3687
465016,0,0.3798
465022,0,0.3791
465290,0,0.3698
465314,0,0.3873
465399,0,0.3831
465449,0,0.363
465481,0,0.373
466328,1,0.5019
466329,0,0.3986
466416,0,0.3579
466479,0,0.4091
466681,0,0.3435
467057,0,0.3713
